,ActivePower,WindSpeed,Temperature
2019-07-25 05:00:00+00:00,1354.2109,7.9091,30.0008
2019-07-25 06:00:00+00:00,1684.9842,9.1748,30.5593
2019-07-25 07:00:00+00:00,1622.7540,9.1393,31.6501
2019-07-25 08:00:00+00:00,1425.8181,8.8305,32.6946
2019-07-25 09:00:00+00:00,1532.3877,9.0769,32.9641
2019-07-25 10:00:00+00:00,1649.6305,9.9445,32.4967
2019-07-25 11:00:00+00:00,1542.3718,8.7780,31.8529
2019-07-25 12:00:00+00:00,1589.3645,8.7192,32.4173
2019-07-25 13:00:00+00:00,1442.8205,8.4902,32.3430
2019-07-25 14:00:00+00:00,1697.3814,9.0988,31.9216
2019-07-25 15:00:00+00:00,1676.8022,9.5879,31.0151
2019-07-25 16:00:00+00:00,1718.9967,10.5862,30.0487
2019-07-25 17:00:00+00:00,1527.1504,8.7202,29.0963
2019-07-25 18:00:00+00:00,1521.2967,8.8317,28.4845
2019-07-25 19:00:00+00:00,1714.9173,9.4889,27.9781
2019-07-25 20:00:00+00:00,1695.8212,9.2593,27.5892
2019-07-25 21:00:00+00:00,1669.6296,9.0492,27.0815
2019-07-25 22:00:00+00:00,1555.3513,8.7160,26.7984
2019-07-25 23:00:00+00:00,1705.2256,9.0133,26.6398
2019-07-26 00:00:00+00:00,1562.7066,8.6622,26.4724
2019-07-26 01:00:00+00:00,1291.2349,8.0258,26.5058
2019-07-26 02:00:00+00:00,1460.6380,8.2993,26.7874
2019-07-26 03:00:00+00:00,1473.1850,8.3518,27.4830
2019-07-26 04:00:00+00:00,1681.9056,9.0765,28.4521
2019-07-26 05:00:00+00:00,1714.5138,10.2131,29.2363
2019-07-26 06:00:00+00:00,1715.8328,10.3979,29.3625
2019-07-26 07:00:00+00:00,1719.2239,10.4650,29.8470
2019-07-26 08:00:00+00:00,1519.4878,8.4762,30.5459
2019-07-26 09:00:00+00:00,1566.8586,9.0243,31.2488
2019-07-26 10:00:00+00:00,1707.6168,11.7080,31.6043
2019-07-26 11:00:00+00:00,1705.6137,9.7777,30.7032
2019-07-26 12:00:00+00:00,1525.2310,9.6472,30.2111
2019-07-26 13:00:00+00:00,1694.6218,12.5301,26.6878
2019-07-26 14:00:00+00:00,1717.4104,10.6002,28.0270
2019-07-26 15:00:00+00:00,1540.6689,8.3478,27.4827
2019-07-26 16:00:00+00:00,1142.0548,7.6769,27.2687
2019-07-26 17:00:00+00:00,1709.1264,9.1331,26.9950
2019-07-26 18:00:00+00:00,1579.9615,8.8111,26.6021
2019-07-26 19:00:00+00:00,1720.1301,9.6736,26.3612
2019-07-26 20:00:00+00:00,1702.8161,9.0093,26.2730
2019-07-26 21:00:00+00:00,1720.2829,9.8004,26.2293
2019-07-26 22:00:00+00:00,1717.5776,9.2387,26.0224
2019-07-26 23:00:00+00:00,1719.4387,9.3853,26.0691
2019-07-27 00:00:00+00:00,1718.7062,9.3518,26.0738
2019-07-27 01:00:00+00:00,1671.4483,9.0112,26.2324
2019-07-27 02:00:00+00:00,1670.6522,9.9295,27.1799
2019-07-27 03:00:00+00:00,1719.5078,10.2572,28.4282
2019-07-27 04:00:00+00:00,1719.2564,13.1704,29.0758
2019-07-27 05:00:00+00:00,1717.7279,14.7058,29.6439
2019-07-27 06:00:00+00:00,1718.8587,14.8754,30.3831
2019-07-27 07:00:00+00:00,1720.3565,14.2373,31.0441
2019-07-27 08:00:00+00:00,1717.8178,13.4117,31.1401
2019-07-27 09:00:00+00:00,1720.4743,12.9619,30.8316
2019-07-27 10:00:00+00:00,1724.0345,13.2848,30.7151
2019-07-27 11:00:00+00:00,1718.6140,11.8993,30.7188
2019-07-27 12:00:00+00:00,1718.2913,11.4838,30.4903
2019-07-27 13:00:00+00:00,1718.4164,11.2335,29.5100
2019-07-27 14:00:00+00:00,1718.6046,11.7556,28.9079
2019-07-27 15:00:00+00:00,1720.9812,10.3300,28.4509
2019-07-27 16:00:00+00:00,1703.2163,9.6542,28.0275
2019-07-27 17:00:00+00:00,1719.0441,10.2144,27.5675
2019-07-27 18:00:00+00:00,1717.6972,9.9863,27.2197
2019-07-27 19:00:00+00:00,1722.1442,10.2619,26.9421
2019-07-27 20:00:00+00:00,1719.1372,10.7051,26.8084
2019-07-27 21:00:00+00:00,1718.7771,9.5646,26.6658
2019-07-27 22:00:00+00:00,1688.1753,8.7796,26.4654
2019-07-27 23:00:00+00:00,1721.5332,9.4156,26.3748
2019-07-28 00:00:00+00:00,1719.6653,9.1644,26.2924
2019-07-28 01:00:00+00:00,1635.1569,8.7750,26.2639
2019-07-28 02:00:00+00:00,1329.6498,8.3741,26.2382
2019-07-28 03:00:00+00:00,1403.4308,8.6652,26.7340
2019-07-28 04:00:00+00:00,1720.6512,10.4926,27.5647
2019-07-28 05:00:00+00:00,1720.1439,11.7425,27.8596
2019-07-28 06:00:00+00:00,1722.7367,10.9452,27.7383
2019-07-28 07:00:00+00:00,1716.2615,12.5249,28.4814
2019-07-28 08:00:00+00:00,1726.3298,12.4699,29.1005
2019-07-28 09:00:00+00:00,1719.3708,11.2092,29.2080
2019-07-28 10:00:00+00:00,1716.2607,12.1062,29.8888
2019-07-28 11:00:00+00:00,1721.5355,12.4199,29.9947
2019-07-28 12:00:00+00:00,1713.9135,10.7856,29.7083
2019-07-28 13:00:00+00:00,1720.4751,11.3319,29.3515
2019-07-28 14:00:00+00:00,1720.8454,10.9041,29.0192
2019-07-28 15:00:00+00:00,1719.8019,10.6014,28.5074
2019-07-28 16:00:00+00:00,1722.7679,11.0777,27.9555
2019-07-28 17:00:00+00:00,1721.1677,10.4213,27.3344
2019-07-28 18:00:00+00:00,1718.8260,10.6723,26.9261
2019-07-28 19:00:00+00:00,1720.4848,10.9786,26.4163
2019-07-28 20:00:00+00:00,1685.9418,9.0889,26.1589
2019-07-28 21:00:00+00:00,1720.0472,9.8589,26.1154
2019-07-28 22:00:00+00:00,1282.4038,8.1419,26.0816
2019-07-28 23:00:00+00:00,1634.4194,9.1485,26.1679
2019-07-29 00:00:00+00:00,1693.4775,9.5581,26.0982
2019-07-29 01:00:00+00:00,953.5896,6.9569,26.1965
2019-07-29 02:00:00+00:00,1438.6212,8.8886,26.7477
2019-07-29 03:00:00+00:00,1704.6594,9.7989,27.7130
2019-07-29 04:00:00+00:00,1720.1485,11.6253,28.7491
2019-07-29 05:00:00+00:00,1722.5449,13.1786,29.2481
2019-07-29 06:00:00+00:00,1718.3886,12.3095,30.2983
2019-07-29 07:00:00+00:00,1722.4569,12.5865,30.8995
2019-07-29 08:00:00+00:00,1715.7368,12.3430,30.9173
2019-07-29 09:00:00+00:00,1717.8430,10.7136,31.2040
2019-07-29 10:00:00+00:00,1722.3583,11.1844,31.4508
2019-07-29 11:00:00+00:00,1718.9674,10.4919,31.3830
2019-07-29 12:00:00+00:00,1720.9384,10.4176,30.3443
2019-07-29 13:00:00+00:00,1718.1174,9.5094,29.5207
2019-07-29 14:00:00+00:00,1449.4346,8.4437,28.8351
2019-07-29 15:00:00+00:00,1697.6708,10.9956,28.4661
2019-07-29 16:00:00+00:00,1715.2847,9.7772,27.9225
2019-07-29 17:00:00+00:00,1682.6249,9.1686,27.6242
2019-07-29 18:00:00+00:00,1714.1126,9.7696,27.3422
2019-07-29 19:00:00+00:00,1589.3515,9.1360,26.9549
2019-07-29 20:00:00+00:00,1263.7899,8.0860,26.6787
2019-07-29 21:00:00+00:00,1432.4328,8.3638,26.4962
2019-07-29 22:00:00+00:00,1553.9548,8.8239,26.3134
2019-07-29 23:00:00+00:00,1693.1741,9.0129,26.2318
2019-07-30 00:00:00+00:00,952.1243,7.4363,26.0335
2019-07-30 01:00:00+00:00,807.4493,6.7101,26.1579
2019-07-30 02:00:00+00:00,1459.5513,8.4106,26.5894
2019-07-30 03:00:00+00:00,1710.8966,10.3713,27.3666
2019-07-30 04:00:00+00:00,1722.5201,12.0949,28.0203
2019-07-30 05:00:00+00:00,1711.5080,13.0142,28.5365
2019-07-30 06:00:00+00:00,1721.8070,11.6628,29.3611
2019-07-30 07:00:00+00:00,814.9272,10.7143,30.3486
2019-07-30 08:00:00+00:00,915.3703,10.0700,31.1882
2019-07-30 09:00:00+00:00,1719.6558,13.1083,31.1783
2019-07-30 10:00:00+00:00,877.9367,10.6303,31.2926
2019-07-30 11:00:00+00:00,280.6804,8.6558,31.0071
2019-07-30 12:00:00+00:00,593.4443,8.9710,30.6424
2019-07-30 13:00:00+00:00,906.2082,9.2862,30.2776
2019-07-30 14:00:00+00:00,1218.9720,9.6014,29.9129
2019-07-30 15:00:00+00:00,1531.7359,9.9166,29.5481
2019-07-30 16:00:00+00:00,1706.3227,10.3699,29.0189
2019-07-30 17:00:00+00:00,1705.4275,10.6984,27.8615
2019-07-30 18:00:00+00:00,1706.6355,9.4364,27.2494
2019-07-30 19:00:00+00:00,1719.9096,9.7091,26.7018
2019-07-30 20:00:00+00:00,1574.6755,8.9757,26.4606
2019-07-30 21:00:00+00:00,1024.4623,7.6014,26.0955
2019-07-30 22:00:00+00:00,1165.1222,8.0351,25.9045
2019-07-30 23:00:00+00:00,969.6986,7.3309,25.8011
2019-07-31 00:00:00+00:00,930.3714,7.2970,25.8149
2019-07-31 01:00:00+00:00,823.4821,7.0074,26.3030
2019-07-31 02:00:00+00:00,1381.7333,8.5631,27.2507
2019-07-31 03:00:00+00:00,1720.5788,9.6802,28.0563
2019-07-31 04:00:00+00:00,1719.2245,10.6227,28.9776
2019-07-31 05:00:00+00:00,1700.4846,9.8676,30.1654
2019-07-31 06:00:00+00:00,1712.8006,10.2734,31.5720
2019-07-31 07:00:00+00:00,1706.3583,10.5465,32.5477
2019-07-31 08:00:00+00:00,1717.6162,10.8807,33.3685
2019-07-31 09:00:00+00:00,1705.9415,10.4202,34.0279
2019-07-31 10:00:00+00:00,1716.0695,11.3389,34.4005
2019-07-31 11:00:00+00:00,1717.7209,11.1619,33.9728
2019-07-31 12:00:00+00:00,1719.5473,10.2901,33.9817
2019-07-31 13:00:00+00:00,1707.2445,11.0615,32.4013
2019-07-31 14:00:00+00:00,1724.2421,10.1087,31.5210
2019-07-31 15:00:00+00:00,1395.9031,8.4924,31.2313
2019-07-31 16:00:00+00:00,1440.4323,8.3761,30.7414
2019-07-31 17:00:00+00:00,1692.5896,8.6837,29.7332
2019-07-31 18:00:00+00:00,1439.1427,8.5104,29.3836
2019-07-31 19:00:00+00:00,1706.0919,9.4234,29.2377
2019-07-31 20:00:00+00:00,1717.3777,9.9913,27.9879
2019-07-31 21:00:00+00:00,1675.5156,8.8993,27.4655
2019-07-31 22:00:00+00:00,1637.4524,8.7894,27.0151
2019-07-31 23:00:00+00:00,1718.1867,9.8525,26.7737
2019-08-01 00:00:00+00:00,1722.7047,10.2992,26.5796
2019-08-01 01:00:00+00:00,1430.5797,8.2807,26.6296
2019-08-01 02:00:00+00:00,1568.3616,8.9111,27.0609
2019-08-01 03:00:00+00:00,1724.7490,10.6777,28.1740
2019-08-01 04:00:00+00:00,1719.7217,11.7067,29.3395
2019-08-01 05:00:00+00:00,1718.6343,10.8319,29.7105
2019-08-01 06:00:00+00:00,1715.5689,10.6957,30.5610
2019-08-01 07:00:00+00:00,1696.7809,9.8210,31.2487
2019-08-01 08:00:00+00:00,1715.9126,10.6337,32.1622
2019-08-01 09:00:00+00:00,1698.9328,10.2067,32.9697
2019-08-01 10:00:00+00:00,1718.9397,11.1097,32.6888
2019-08-01 11:00:00+00:00,1402.5300,8.2818,32.2945
2019-08-01 12:00:00+00:00,1715.5081,11.3284,31.5966
2019-08-01 13:00:00+00:00,1699.1175,9.3575,31.2817
2019-08-01 14:00:00+00:00,1487.5442,11.6481,30.7956
2019-08-01 15:00:00+00:00,1602.2800,10.3702,29.6993
2019-08-01 16:00:00+00:00,1402.0347,8.8614,28.6731
2019-08-01 17:00:00+00:00,1722.6596,10.4429,29.1439
2019-08-01 18:00:00+00:00,1721.0865,10.8241,28.7151
2019-08-01 19:00:00+00:00,1716.2864,12.3902,28.1193
2019-08-01 20:00:00+00:00,1718.8059,10.7040,27.6748
2019-08-01 21:00:00+00:00,1722.3781,10.7141,27.2634
2019-08-01 22:00:00+00:00,1718.0110,11.1762,26.9814
2019-08-01 23:00:00+00:00,1720.4916,12.6007,26.7139
2019-08-02 00:00:00+00:00,1718.1376,11.2407,26.5421
2019-08-02 01:00:00+00:00,1721.1957,11.5177,26.6170
2019-08-02 02:00:00+00:00,1702.1971,9.7466,26.3677
2019-08-02 03:00:00+00:00,1711.2997,9.4673,26.2896
2019-08-02 04:00:00+00:00,1672.4511,9.0932,25.6405
2019-08-02 05:00:00+00:00,1683.1718,8.8507,26.2637
2019-08-02 06:00:00+00:00,1189.7408,7.6092,27.7214
2019-08-02 07:00:00+00:00,1696.2458,10.5563,29.3527
2019-08-02 08:00:00+00:00,1681.3839,9.5242,30.2992
2019-08-02 09:00:00+00:00,1457.0180,8.7648,29.8267
2019-08-02 10:00:00+00:00,1395.0097,8.2807,28.8638
2019-08-02 11:00:00+00:00,1068.0306,7.5191,28.8701
2019-08-02 12:00:00+00:00,1318.1877,8.2243,29.0243
2019-08-02 13:00:00+00:00,1718.4021,9.6154,29.1204
2019-08-02 14:00:00+00:00,1716.1237,9.7530,28.6744
2019-08-02 15:00:00+00:00,1691.0566,8.6847,28.2872
2019-08-02 16:00:00+00:00,1189.6511,7.8673,28.0685
2019-08-02 17:00:00+00:00,1267.5204,8.0782,27.7129
2019-08-02 18:00:00+00:00,1615.1850,8.6846,27.5420
2019-08-02 19:00:00+00:00,1696.8330,8.9687,27.0047
2019-08-02 20:00:00+00:00,1075.1704,7.8371,26.5741
2019-08-02 21:00:00+00:00,1006.8148,7.6316,26.0843
2019-08-02 22:00:00+00:00,1381.2683,8.6702,26.3906
2019-08-02 23:00:00+00:00,1598.9126,9.2078,26.6324
2019-08-03 00:00:00+00:00,1719.2345,10.0706,26.6742
2019-08-03 01:00:00+00:00,1720.1626,10.2482,26.6998
2019-08-03 02:00:00+00:00,1593.9377,9.0601,26.7174
2019-08-03 03:00:00+00:00,1706.6302,9.4392,27.1978
2019-08-03 04:00:00+00:00,1717.8170,10.7635,27.9534
2019-08-03 05:00:00+00:00,1714.5707,10.7071,29.3522
2019-08-03 06:00:00+00:00,1716.9713,12.8764,31.0602
2019-08-03 07:00:00+00:00,1720.5766,14.0196,31.6211
2019-08-03 08:00:00+00:00,1722.1690,14.4065,32.0799
2019-08-03 09:00:00+00:00,1719.0069,12.8464,32.0224
2019-08-03 10:00:00+00:00,1721.3304,12.2825,31.5983
2019-08-03 11:00:00+00:00,1719.1444,11.8905,31.1066
2019-08-03 12:00:00+00:00,1719.6196,10.6229,30.6448
2019-08-03 13:00:00+00:00,1717.3977,9.9675,30.1764
2019-08-03 14:00:00+00:00,1718.5408,10.6108,29.8598
2019-08-03 15:00:00+00:00,1719.1934,10.6057,29.4980
2019-08-03 16:00:00+00:00,1711.8666,9.8701,29.1152
2019-08-03 17:00:00+00:00,1683.3047,9.3406,28.7966
2019-08-03 18:00:00+00:00,1719.7992,10.3303,28.4412
2019-08-03 19:00:00+00:00,1591.8016,9.1145,28.0069
2019-08-03 20:00:00+00:00,1170.0405,7.8860,27.5600
2019-08-03 21:00:00+00:00,936.6319,7.3710,27.2135
2019-08-03 22:00:00+00:00,1537.9895,8.4632,27.2473
2019-08-03 23:00:00+00:00,1660.8850,9.1451,27.2221
2019-08-04 00:00:00+00:00,1625.6097,9.3673,27.2087
2019-08-04 01:00:00+00:00,1715.3616,10.2867,27.3255
2019-08-04 02:00:00+00:00,1579.5763,10.0271,27.7793
2019-08-04 03:00:00+00:00,1718.3098,10.7917,28.2805
2019-08-04 04:00:00+00:00,1720.2469,11.6048,29.2398
2019-08-04 05:00:00+00:00,1717.6833,14.3633,30.0146
2019-08-04 06:00:00+00:00,1723.7910,12.7396,30.6974
2019-08-04 07:00:00+00:00,1722.4671,15.2063,31.0492
2019-08-04 08:00:00+00:00,1721.4705,14.0064,30.9016
2019-08-04 09:00:00+00:00,1722.0869,12.5569,31.0672
2019-08-04 10:00:00+00:00,1714.7012,14.4640,30.6997
2019-08-04 11:00:00+00:00,1723.2284,14.9524,30.3084
2019-08-04 12:00:00+00:00,1721.2288,12.2618,30.1565
2019-08-04 13:00:00+00:00,1724.5515,12.8095,29.9690
2019-08-04 14:00:00+00:00,1699.4245,9.8367,29.4066
2019-08-04 15:00:00+00:00,1717.2601,11.3206,29.0314
2019-08-04 16:00:00+00:00,1719.8550,10.6952,28.6024
2019-08-04 17:00:00+00:00,1720.4553,10.8500,28.0257
2019-08-04 18:00:00+00:00,1723.8112,10.7802,27.7326
2019-08-04 19:00:00+00:00,1703.7370,9.6427,27.1437
2019-08-04 20:00:00+00:00,1651.2295,9.1752,26.5532
2019-08-04 21:00:00+00:00,1307.4702,8.1163,26.1541
2019-08-04 22:00:00+00:00,1684.0707,8.7608,26.0305
2019-08-04 23:00:00+00:00,1680.5886,8.8562,26.0715
2019-08-05 00:00:00+00:00,1698.5305,9.1059,26.5387
2019-08-05 01:00:00+00:00,1707.2159,9.1100,26.7708
2019-08-05 02:00:00+00:00,1711.8856,10.8779,27.2208
2019-08-05 03:00:00+00:00,1719.4598,12.7572,28.1440
2019-08-05 04:00:00+00:00,1723.5728,14.7417,29.1406
2019-08-05 05:00:00+00:00,1724.5805,16.3274,29.9590
2019-08-05 06:00:00+00:00,1713.2477,16.0507,30.2016
2019-08-05 07:00:00+00:00,1716.5675,16.6909,30.3978
2019-08-05 08:00:00+00:00,1711.6714,19.2594,30.0623
2019-08-05 09:00:00+00:00,1713.5027,21.6370,30.1428
2019-08-05 10:00:00+00:00,1714.2099,18.3488,30.2697
2019-08-05 11:00:00+00:00,1714.9172,13.4625,29.8661
2019-08-05 12:00:00+00:00,1715.6244,10.4896,29.2617
2019-08-05 13:00:00+00:00,1714.6933,11.8200,28.6676
2019-08-05 14:00:00+00:00,1712.5920,15.6585,27.9766
2019-08-05 15:00:00+00:00,1715.3775,14.8354,27.3905
2019-08-05 16:00:00+00:00,1720.3481,13.4089,27.1253
2019-08-05 17:00:00+00:00,1725.1462,11.9824,26.8601
2019-08-05 18:00:00+00:00,1724.1645,10.5334,26.5949
2019-08-05 19:00:00+00:00,1713.4866,10.6425,26.3843
2019-08-05 20:00:00+00:00,1695.9397,11.6370,26.2118
2019-08-05 21:00:00+00:00,1708.3131,12.6316,26.0957
2019-08-05 22:00:00+00:00,1722.6703,13.6400,25.9796
2019-08-05 23:00:00+00:00,1722.4188,14.6830,26.2255
2019-08-06 00:00:00+00:00,1712.5218,15.7274,26.7299
2019-08-06 01:00:00+00:00,1722.3548,16.7718,27.2344
2019-08-06 02:00:00+00:00,1740.0798,17.7366,27.7388
2019-08-06 03:00:00+00:00,1757.8048,17.9838,28.2433
2019-08-06 04:00:00+00:00,1723.8863,18.0717,28.7477
2019-08-06 05:00:00+00:00,1713.5132,18.1596,29.1803
2019-08-06 06:00:00+00:00,1711.8535,18.2474,29.5124
2019-08-06 07:00:00+00:00,1710.1937,18.3353,29.5485
2019-08-06 08:00:00+00:00,1721.0726,18.4232,29.3974
2019-08-06 09:00:00+00:00,1716.6602,18.4122,29.6274
2019-08-06 10:00:00+00:00,1717.1971,17.5118,29.5529
2019-08-06 11:00:00+00:00,1717.8991,15.9314,29.4134
2019-08-06 12:00:00+00:00,1719.7742,13.8986,29.3135
2019-08-06 13:00:00+00:00,1485.8295,13.6997,28.5472
2019-08-06 14:00:00+00:00,1712.3236,14.9847,27.3644
2019-08-06 15:00:00+00:00,1720.3159,12.5407,25.6576
2019-08-06 16:00:00+00:00,1718.7441,10.9659,25.6472
2019-08-06 17:00:00+00:00,1719.3956,10.0655,25.8990
2019-08-06 18:00:00+00:00,1720.0690,10.2434,25.8545
2019-08-06 19:00:00+00:00,1722.7479,10.5588,25.9800
2019-08-06 20:00:00+00:00,1719.2262,11.9258,26.0800
2019-08-06 21:00:00+00:00,1722.4296,11.4061,26.0918
2019-08-06 22:00:00+00:00,1721.1787,11.3757,26.2397
2019-08-06 23:00:00+00:00,1717.6783,11.5747,26.2144
2019-08-07 00:00:00+00:00,1721.9658,12.0429,26.3842
2019-08-07 01:00:00+00:00,1725.3612,11.8296,26.7535
2019-08-07 02:00:00+00:00,1722.3823,10.3313,27.1737
2019-08-07 03:00:00+00:00,1716.3518,11.1734,27.8997
2019-08-07 04:00:00+00:00,1719.3942,13.2545,29.0687
2019-08-07 05:00:00+00:00,1720.3165,14.6877,29.6275
2019-08-07 06:00:00+00:00,1717.4571,16.0318,30.1299
2019-08-07 07:00:00+00:00,1342.7961,16.8014,26.1089
2019-08-07 08:00:00+00:00,1703.8065,11.1513,26.1729
2019-08-07 09:00:00+00:00,1719.8402,15.4842,27.9724
2019-08-07 10:00:00+00:00,1721.0351,15.3880,27.5760
2019-08-07 11:00:00+00:00,1720.8488,14.2923,26.6312
2019-08-07 12:00:00+00:00,1715.9798,13.0939,26.2632
2019-08-07 13:00:00+00:00,1719.9873,12.0332,26.2017
2019-08-07 14:00:00+00:00,1721.5559,12.7093,26.7503
2019-08-07 15:00:00+00:00,1720.6877,13.2378,26.3857
2019-08-07 16:00:00+00:00,1720.3663,13.1290,26.4158
2019-08-07 17:00:00+00:00,1721.6875,13.8091,26.7575
2019-08-07 18:00:00+00:00,1718.0829,11.6980,26.7237
2019-08-07 19:00:00+00:00,1721.8100,11.2586,26.7361
2019-08-07 20:00:00+00:00,1721.4646,11.2104,26.6844
2019-08-07 21:00:00+00:00,1718.1892,13.7083,26.6500
2019-08-07 22:00:00+00:00,1714.5438,12.8468,26.6102
2019-08-07 23:00:00+00:00,1718.8440,12.8585,26.6336
2019-08-08 00:00:00+00:00,1719.9359,11.7368,26.7654
2019-08-08 01:00:00+00:00,1719.2016,10.8992,26.6288
2019-08-08 02:00:00+00:00,1718.3399,10.5382,26.9132
2019-08-08 03:00:00+00:00,1723.8763,11.2375,27.9564
2019-08-08 04:00:00+00:00,1717.3201,14.0411,29.4251
2019-08-08 05:00:00+00:00,1721.4552,13.7079,30.6413
2019-08-08 06:00:00+00:00,1628.0913,16.2537,31.7941
2019-08-08 07:00:00+00:00,1038.8951,16.4515,32.2850
2019-08-08 08:00:00+00:00,1717.2569,17.5409,32.2356
2019-08-08 09:00:00+00:00,1720.1267,16.7837,31.5407
2019-08-08 10:00:00+00:00,1722.4387,19.0542,30.1930
2019-08-08 11:00:00+00:00,1722.1343,16.6985,29.6289
2019-08-08 12:00:00+00:00,1717.2232,15.1875,28.9851
2019-08-08 13:00:00+00:00,1721.3121,12.6237,28.4605
2019-08-08 14:00:00+00:00,1722.6354,12.0439,27.9045
2019-08-08 15:00:00+00:00,1345.5842,8.6679,27.7465
2019-08-08 16:00:00+00:00,846.9786,6.7613,27.8264
2019-08-08 17:00:00+00:00,1668.0701,9.4919,27.8821
2019-08-08 18:00:00+00:00,1652.6439,8.8606,27.5796
2019-08-08 19:00:00+00:00,1525.3824,9.0252,27.3091
2019-08-08 20:00:00+00:00,1235.1288,7.7690,27.1354
2019-08-08 21:00:00+00:00,1532.0638,8.6287,26.9807
2019-08-08 22:00:00+00:00,895.3809,7.2104,26.8901
2019-08-08 23:00:00+00:00,837.8310,7.1998,26.8129
2019-08-09 00:00:00+00:00,568.3242,6.0893,26.8350
2019-08-09 01:00:00+00:00,404.6581,5.2918,27.1337
2019-08-09 02:00:00+00:00,841.5269,6.9104,27.6657
2019-08-09 03:00:00+00:00,1667.9282,9.4804,28.8589
2019-08-09 04:00:00+00:00,1717.9046,10.9730,29.7697
2019-08-09 05:00:00+00:00,1712.4854,12.1508,30.9427
2019-08-09 06:00:00+00:00,1723.8926,12.4823,32.0926
2019-08-09 07:00:00+00:00,1693.1257,11.4164,32.3407
2019-08-09 08:00:00+00:00,1700.2646,11.5434,32.9632
2019-08-09 09:00:00+00:00,1721.8861,12.2620,33.1853
2019-08-09 10:00:00+00:00,1722.5226,12.0794,33.0191
2019-08-09 11:00:00+00:00,1720.4361,11.2903,32.7130
2019-08-09 12:00:00+00:00,1723.9112,14.9672,29.3128
2019-08-09 13:00:00+00:00,1725.2803,12.3885,28.5691
2019-08-09 14:00:00+00:00,1716.5481,12.8820,28.1595
2019-08-09 15:00:00+00:00,1721.1559,10.1918,27.7749
2019-08-09 16:00:00+00:00,1699.3762,9.8540,27.4518
2019-08-09 17:00:00+00:00,983.5072,7.6626,27.2132
2019-08-09 18:00:00+00:00,1080.6207,7.7059,26.9851
2019-08-09 19:00:00+00:00,1434.8912,8.5691,26.9104
2019-08-09 20:00:00+00:00,1720.1275,9.5060,26.6976
2019-08-09 21:00:00+00:00,1721.3656,9.6379,26.4428
2019-08-09 22:00:00+00:00,1699.7822,9.3653,26.3192
2019-08-09 23:00:00+00:00,1218.9423,8.3053,26.2016
2019-08-10 00:00:00+00:00,1548.9378,8.8377,26.1129
2019-08-10 01:00:00+00:00,1687.3829,9.1685,26.0129
2019-08-10 02:00:00+00:00,1315.2185,7.8613,26.7472
2019-08-10 03:00:00+00:00,1630.9551,8.9185,27.7735
2019-08-10 04:00:00+00:00,1722.4986,12.1132,28.7888
2019-08-10 05:00:00+00:00,1719.7305,11.6464,29.6191
2019-08-10 06:00:00+00:00,1708.6139,10.7909,31.0171
2019-08-10 07:00:00+00:00,1722.3842,11.7069,31.7697
2019-08-10 08:00:00+00:00,1724.0545,12.0515,32.1524
2019-08-10 09:00:00+00:00,1719.1729,12.0957,32.6092
2019-08-10 10:00:00+00:00,1722.5925,12.6608,32.6165
2019-08-10 11:00:00+00:00,1720.9447,13.0229,32.0328
2019-08-10 12:00:00+00:00,1722.4782,12.1059,31.0545
2019-08-10 13:00:00+00:00,1718.7935,11.5967,30.1775
2019-08-10 14:00:00+00:00,1719.2986,10.9321,29.3737
2019-08-10 15:00:00+00:00,1710.0029,9.5841,29.0267
2019-08-10 16:00:00+00:00,1707.8692,10.0236,28.4356
2019-08-10 17:00:00+00:00,1718.3055,11.4753,27.9112
2019-08-10 18:00:00+00:00,1716.1242,9.6052,27.3235
2019-08-10 19:00:00+00:00,1717.8585,9.7925,26.7667
2019-08-10 20:00:00+00:00,1687.9429,8.9984,26.4316
2019-08-10 21:00:00+00:00,1715.9564,9.2309,26.2182
2019-08-10 22:00:00+00:00,1717.8019,9.5007,26.1819
2019-08-10 23:00:00+00:00,1716.4033,10.0390,26.2877
2019-08-11 00:00:00+00:00,1719.7355,10.0584,26.1383
2019-08-11 01:00:00+00:00,1719.3520,9.5043,26.2622
2019-08-11 02:00:00+00:00,1709.5939,10.8468,27.1010
2019-08-11 03:00:00+00:00,1719.7145,12.2790,28.1486
2019-08-11 04:00:00+00:00,1720.3484,12.1772,29.2818
2019-08-11 05:00:00+00:00,1719.1251,11.6871,30.1515
2019-08-11 06:00:00+00:00,1718.5230,12.9673,31.2542
2019-08-11 07:00:00+00:00,1717.5301,12.8525,31.8438
2019-08-11 08:00:00+00:00,1720.9929,10.4192,32.5521
2019-08-11 09:00:00+00:00,1707.2932,12.2377,32.5174
2019-08-11 10:00:00+00:00,1719.3209,11.4640,33.4618
2019-08-11 11:00:00+00:00,1720.6156,11.0745,33.6598
2019-08-11 12:00:00+00:00,1718.3136,11.1468,32.4279
2019-08-11 13:00:00+00:00,1719.1012,10.2569,31.3146
2019-08-11 14:00:00+00:00,1703.1605,9.1422,30.9634
2019-08-11 15:00:00+00:00,1643.7278,9.0320,30.6670
2019-08-11 16:00:00+00:00,1668.5069,9.1971,29.7436
2019-08-11 17:00:00+00:00,1718.8681,9.9827,29.1263
2019-08-11 18:00:00+00:00,1720.2163,10.3521,28.3003
2019-08-11 19:00:00+00:00,1716.0301,9.5834,27.1148
2019-08-11 20:00:00+00:00,1690.5934,9.2991,26.5334
